Case,Item_Type,date,price_usd,volume
Chroma Case,Case,2020-03-02T01:00:00Z,0.345,4134
Chroma Case,Case,2020-03-03T01:00:00Z,0.353,3567
Chroma Case,Case,2020-03-04T01:00:00Z,0.366,4129
Chroma Case,Case,2020-03-05T01:00:00Z,0.368,3896
Chroma Case,Case,2020-03-06T01:00:00Z,0.367,3761
Chroma Case,Case,2020-03-07T01:00:00Z,0.384,4672
Chroma Case,Case,2020-03-08T01:00:00Z,0.383,3386
Chroma Case,Case,2020-03-09T01:00:00Z,0.377,4405
Chroma Case,Case,2020-03-10T01:00:00Z,0.361,3845
Chroma Case,Case,2020-03-11T01:00:00Z,0.379,3188
Chroma Case,Case,2020-03-12T01:00:00Z,0.365,3500
Chroma Case,Case,2020-03-13T01:00:00Z,0.374,3661
Chroma Case,Case,2020-03-14T01:00:00Z,0.384,4701
Chroma Case,Case,2020-03-15T01:00:00Z,0.375,5326
Chroma Case,Case,2020-03-16T01:00:00Z,0.365,4266
Chroma Case,Case,2020-03-17T01:00:00Z,0.364,3946
Chroma Case,Case,2020-03-18T01:00:00Z,0.355,3169
Chroma Case,Case,2020-03-19T01:00:00Z,0.349,3830
Chroma Case,Case,2020-03-20T01:00:00Z,0.345,4330
Chroma Case,Case,2020-03-21T01:00:00Z,0.33,4029
Chroma Case,Case,2020-03-22T01:00:00Z,0.33,4070
Chroma Case,Case,2020-03-23T01:00:00Z,0.316,3922
Chroma Case,Case,2020-03-24T01:00:00Z,0.305,3957
Chroma Case,Case,2020-03-25T01:00:00Z,0.315,5103
Chroma Case,Case,2020-03-26T01:00:00Z,0.328,4826
Chroma Case,Case,2020-03-27T01:00:00Z,0.335,4459
Chroma Case,Case,2020-03-28T01:00:00Z,0.331,5287
Chroma Case,Case,2020-03-29T01:00:00Z,0.323,5131
Chroma Case,Case,2020-03-30T01:00:00Z,0.315,4955
Chroma Case,Case,2020-03-31T01:00:00Z,0.333,5507
Chroma Case,Case,2020-04-01T01:00:00Z,0.312,5363
Chroma Case,Case,2020-04-02T01:00:00Z,0.311,5708
Chroma Case,Case,2020-04-03T01:00:00Z,0.307,5047
Chroma Case,Case,2020-04-04T01:00:00Z,0.305,5631
Chroma Case,Case,2020-04-05T01:00:00Z,0.301,5127
Chroma Case,Case,2020-04-06T01:00:00Z,0.292,5566
Chroma Case,Case,2020-04-07T01:00:00Z,0.294,4641
Chroma Case,Case,2020-04-08T01:00:00Z,0.304,5440
Chroma Case,Case,2020-04-09T01:00:00Z,0.291,4824
Chroma Case,Case,2020-04-10T01:00:00Z,0.317,5693
Chroma Case,Case,2020-04-11T01:00:00Z,0.296,5914
Chroma Case,Case,2020-04-12T01:00:00Z,0.296,5544
Chroma Case,Case,2020-04-13T01:00:00Z,0.287,5897
Chroma Case,Case,2020-04-14T01:00:00Z,0.29,6028
Chroma Case,Case,2020-04-15T01:00:00Z,0.305,6013
Chroma Case,Case,2020-04-16T01:00:00Z,0.306,5329
Chroma Case,Case,2020-04-17T01:00:00Z,0.325,5301
Chroma Case,Case,2020-04-18T01:00:00Z,0.324,5060
Chroma Case,Case,2020-04-19T01:00:00Z,0.314,5394
Chroma Case,Case,2020-04-20T01:00:00Z,0.303,5311
Chroma Case,Case,2020-04-21T01:00:00Z,0.312,4619
Chroma Case,Case,2020-04-22T01:00:00Z,0.303,4514
Chroma Case,Case,2020-04-23T01:00:00Z,0.298,4461
Chroma Case,Case,2020-04-24T01:00:00Z,0.305,4489
Chroma Case,Case,2020-04-25T01:00:00Z,0.308,4524
Chroma Case,Case,2020-04-26T01:00:00Z,0.301,4217
Chroma Case,Case,2020-04-27T01:00:00Z,0.301,4473
Chroma Case,Case,2020-04-28T01:00:00Z,0.301,3995
Chroma Case,Case,2020-04-29T01:00:00Z,0.314,5952
Chroma Case,Case,2020-04-30T01:00:00Z,0.316,6542
Chroma Case,Case,2020-05-01T01:00:00Z,0.313,6033
Chroma Case,Case,2020-05-02T01:00:00Z,0.311,6505
Chroma Case,Case,2020-05-03T01:00:00Z,0.325,5936
Chroma Case,Case,2020-05-04T01:00:00Z,0.332,5635
Chroma Case,Case,2020-05-05T01:00:00Z,0.336,5106
Chroma Case,Case,2020-05-06T01:00:00Z,0.341,6151
Chroma Case,Case,2020-05-07T01:00:00Z,0.353,6531
Chroma Case,Case,2020-05-08T01:00:00Z,0.368,6812
Chroma Case,Case,2020-05-09T01:00:00Z,0.371,5378
Chroma Case,Case,2020-05-10T01:00:00Z,0.368,4332
Chroma Case,Case,2020-05-11T01:00:00Z,0.354,4413
Chroma Case,Case,2020-05-12T01:00:00Z,0.36,4950
Chroma Case,Case,2020-05-13T01:00:00Z,0.368,4956
Chroma Case,Case,2020-05-14T01:00:00Z,0.373,5168
Chroma Case,Case,2020-05-15T01:00:00Z,0.367,5469
Chroma Case,Case,2020-05-16T01:00:00Z,0.367,5632
Chroma Case,Case,2020-05-17T01:00:00Z,0.361,5274
Chroma Case,Case,2020-05-18T01:00:00Z,0.355,3827
Chroma Case,Case,2020-05-19T01:00:00Z,0.354,5203
Chroma Case,Case,2020-05-20T01:00:00Z,0.36,4733
Chroma Case,Case,2020-05-21T01:00:00Z,0.356,4195
Chroma Case,Case,2020-05-22T01:00:00Z,0.359,3088
Chroma Case,Case,2020-05-23T01:00:00Z,0.359,4037
Chroma Case,Case,2020-05-24T01:00:00Z,0.365,4247
Chroma Case,Case,2020-05-25T01:00:00Z,0.356,3807
Chroma Case,Case,2020-05-26T01:00:00Z,0.331,4430
Chroma Case,Case,2020-05-27T01:00:00Z,0.331,4083
Chroma Case,Case,2020-05-28T01:00:00Z,0.336,4712
Chroma Case,Case,2020-05-29T01:00:00Z,0.353,5041
Chroma Case,Case,2020-05-30T01:00:00Z,0.361,4945
Chroma Case,Case,2020-05-31T01:00:00Z,0.356,3594
Chroma Case,Case,2020-06-01T01:00:00Z,0.371,3862
Chroma Case,Case,2020-06-02T01:00:00Z,0.366,3184
Chroma Case,Case,2020-06-03T01:00:00Z,0.362,3776
Chroma Case,Case,2020-06-04T01:00:00Z,0.381,5259
Chroma Case,Case,2020-06-05T01:00:00Z,0.378,4647
Chroma Case,Case,2020-06-06T01:00:00Z,0.386,5368
Chroma Case,Case,2020-06-07T01:00:00Z,0.374,3649
Chroma Case,Case,2020-06-08T01:00:00Z,0.38,4075
Chroma Case,Case,2020-06-09T01:00:00Z,0.375,3203
Chroma Case,Case,2020-06-10T01:00:00Z,0.372,3171
Chroma Case,Case,2020-06-11T01:00:00Z,0.371,3064
Chroma Case,Case,2020-06-12T01:00:00Z,0.368,3806
Chroma Case,Case,2020-06-13T01:00:00Z,0.367,3668
Chroma Case,Case,2020-06-14T01:00:00Z,0.366,3755
Chroma Case,Case,2020-06-15T01:00:00Z,0.366,3004
Chroma Case,Case,2020-06-16T01:00:00Z,0.356,3319
Chroma Case,Case,2020-06-17T01:00:00Z,0.366,4385
Chroma Case,Case,2020-06-18T01:00:00Z,0.366,3774
Chroma Case,Case,2020-06-19T01:00:00Z,0.369,3562
Chroma Case,Case,2020-06-20T01:00:00Z,0.37,4436
Chroma Case,Case,2020-06-21T01:00:00Z,0.368,4542
Chroma Case,Case,2020-06-22T01:00:00Z,0.372,5498
Chroma Case,Case,2020-06-23T01:00:00Z,0.374,5073
Chroma Case,Case,2020-06-24T01:00:00Z,0.372,5691
Chroma Case,Case,2020-06-25T01:00:00Z,0.353,4670
Chroma Case,Case,2020-06-26T01:00:00Z,0.347,5069
Chroma Case,Case,2020-06-27T01:00:00Z,0.341,4325
Chroma Case,Case,2020-06-28T01:00:00Z,0.349,4285
Chroma Case,Case,2020-06-29T01:00:00Z,0.351,3830
Chroma Case,Case,2020-06-30T01:00:00Z,0.355,4295
Chroma Case,Case,2020-07-01T01:00:00Z,0.359,4503
Chroma Case,Case,2020-07-02T01:00:00Z,0.365,4694
Chroma Case,Case,2020-07-03T01:00:00Z,0.369,5570
Chroma Case,Case,2020-07-04T01:00:00Z,0.368,4482
Chroma Case,Case,2020-07-05T01:00:00Z,0.369,4743
Chroma Case,Case,2020-07-06T01:00:00Z,0.367,3405
Chroma Case,Case,2020-07-07T01:00:00Z,0.365,3711
Chroma Case,Case,2020-07-08T01:00:00Z,0.366,4481
Chroma Case,Case,2020-07-09T01:00:00Z,0.377,4119
Chroma Case,Case,2020-07-10T01:00:00Z,0.381,4916
Chroma Case,Case,2020-07-11T01:00:00Z,0.38,4060
Chroma Case,Case,2020-07-12T01:00:00Z,0.385,3921
Chroma Case,Case,2020-07-13T01:00:00Z,0.386,3587
Chroma Case,Case,2020-07-14T01:00:00Z,0.388,3871
Chroma Case,Case,2020-07-15T01:00:00Z,0.395,4590
Chroma Case,Case,2020-07-16T01:00:00Z,0.398,4137
Chroma Case,Case,2020-07-17T01:00:00Z,0.397,3458
Chroma Case,Case,2020-07-18T01:00:00Z,0.409,4602
Chroma Case,Case,2020-07-19T01:00:00Z,0.411,4075
Chroma Case,Case,2020-07-20T01:00:00Z,0.418,4983
Chroma Case,Case,2020-07-21T01:00:00Z,0.415,3235
Chroma Case,Case,2020-07-22T01:00:00Z,0.418,2980
Chroma Case,Case,2020-07-23T01:00:00Z,0.432,4680
Chroma Case,Case,2020-07-24T01:00:00Z,0.433,4362
Chroma Case,Case,2020-07-25T01:00:00Z,0.443,4117
Chroma Case,Case,2020-07-26T01:00:00Z,0.45,2953
Chroma Case,Case,2020-07-27T01:00:00Z,0.455,3052
Chroma Case,Case,2020-07-28T01:00:00Z,0.453,3383
Chroma Case,Case,2020-07-29T01:00:00Z,0.455,4885
Chroma Case,Case,2020-07-30T01:00:00Z,0.452,3541
Chroma Case,Case,2020-07-31T01:00:00Z,0.453,4370
Chroma Case,Case,2020-08-01T01:00:00Z,0.466,5996
Chroma Case,Case,2020-08-02T01:00:00Z,0.49,4409
Chroma Case,Case,2020-08-03T01:00:00Z,0.542,7277
Chroma Case,Case,2020-08-04T01:00:00Z,0.552,3991
Chroma Case,Case,2020-08-05T01:00:00Z,0.55,3232
Chroma Case,Case,2020-08-06T01:00:00Z,0.538,3823
Chroma Case,Case,2020-08-07T01:00:00Z,0.539,3477
Chroma Case,Case,2020-08-08T01:00:00Z,0.527,3292
Chroma Case,Case,2020-08-09T01:00:00Z,0.513,2276
Chroma Case,Case,2020-08-10T01:00:00Z,0.514,2395
Chroma Case,Case,2020-08-11T01:00:00Z,0.524,4751
Chroma Case,Case,2020-08-12T01:00:00Z,0.529,2952
Chroma Case,Case,2020-08-13T01:00:00Z,0.512,4460
Chroma Case,Case,2020-08-14T01:00:00Z,0.495,4264
Chroma Case,Case,2020-08-15T01:00:00Z,0.488,3902
Chroma Case,Case,2020-08-16T01:00:00Z,0.468,2616
Chroma Case,Case,2020-08-17T01:00:00Z,0.47,3073
Chroma Case,Case,2020-08-18T01:00:00Z,0.477,2810
Chroma Case,Case,2020-08-19T01:00:00Z,0.474,3065
Chroma Case,Case,2020-08-20T01:00:00Z,0.482,2654
Chroma Case,Case,2020-08-21T01:00:00Z,0.461,2325
Chroma Case,Case,2020-08-22T01:00:00Z,0.434,5885
Chroma Case,Case,2020-08-23T01:00:00Z,0.439,2567
Chroma Case,Case,2020-08-24T01:00:00Z,0.419,2500
Chroma Case,Case,2020-08-25T01:00:00Z,0.443,2600
Chroma Case,Case,2020-08-26T01:00:00Z,0.466,3492
Chroma Case,Case,2020-08-27T01:00:00Z,0.464,3417
Chroma Case,Case,2020-08-28T01:00:00Z,0.489,3814
Chroma Case,Case,2020-08-29T01:00:00Z,0.479,2829
Chroma Case,Case,2020-08-30T01:00:00Z,0.462,3161
Chroma Case,Case,2020-08-31T01:00:00Z,0.47,2114
Chroma Case,Case,2020-09-01T01:00:00Z,0.482,3407
Chroma Case,Case,2020-09-02T01:00:00Z,0.484,2819
Chroma Case,Case,2020-09-03T01:00:00Z,0.485,3266
Chroma Case,Case,2020-09-04T01:00:00Z,0.484,3337
Chroma Case,Case,2020-09-05T01:00:00Z,0.481,2918
Chroma Case,Case,2020-09-06T01:00:00Z,0.481,2376
Chroma Case,Case,2020-09-07T01:00:00Z,0.471,2754
Chroma Case,Case,2020-09-08T01:00:00Z,0.477,2292
Chroma Case,Case,2020-09-09T01:00:00Z,0.475,2510
Chroma Case,Case,2020-09-10T01:00:00Z,0.477,2440
Chroma Case,Case,2020-09-11T01:00:00Z,0.49,3627
Chroma Case,Case,2020-09-12T01:00:00Z,0.489,2734
Chroma Case,Case,2020-09-13T01:00:00Z,0.495,2456
Chroma Case,Case,2020-09-14T01:00:00Z,0.499,2708
Chroma Case,Case,2020-09-15T01:00:00Z,0.492,1992
Chroma Case,Case,2020-09-16T01:00:00Z,0.49,2527
Chroma Case,Case,2020-09-17T01:00:00Z,0.494,2886
Chroma Case,Case,2020-09-18T01:00:00Z,0.491,2232
Chroma Case,Case,2020-09-19T01:00:00Z,0.483,2889
Chroma Case,Case,2020-09-20T01:00:00Z,0.481,3102
Chroma Case,Case,2020-09-21T01:00:00Z,0.478,2358
Chroma Case,Case,2020-09-22T01:00:00Z,0.486,2137
Chroma Case,Case,2020-09-23T01:00:00Z,0.483,2175
Chroma Case,Case,2020-09-24T01:00:00Z,0.492,3474
Chroma Case,Case,2020-09-25T01:00:00Z,0.491,4140
Chroma Case,Case,2020-09-26T01:00:00Z,0.492,2845
Chroma Case,Case,2020-09-27T01:00:00Z,0.497,3360
Chroma Case,Case,2020-09-28T01:00:00Z,0.474,2584
Chroma Case,Case,2020-09-29T01:00:00Z,0.492,2466
Chroma Case,Case,2020-09-30T01:00:00Z,0.503,3000
Chroma Case,Case,2020-10-01T01:00:00Z,0.497,2476
Chroma Case,Case,2020-10-02T01:00:00Z,0.501,2648
Chroma Case,Case,2020-10-03T01:00:00Z,0.5,3112
Chroma Case,Case,2020-10-04T01:00:00Z,0.498,2678
Chroma Case,Case,2020-10-05T01:00:00Z,0.492,3895
Chroma Case,Case,2020-10-06T01:00:00Z,0.493,2308
Chroma Case,Case,2020-10-07T01:00:00Z,0.497,3288
Chroma Case,Case,2020-10-08T01:00:00Z,0.495,2300
Chroma Case,Case,2020-10-09T01:00:00Z,0.5,4568
Chroma Case,Case,2020-10-10T01:00:00Z,0.488,2686
Chroma Case,Case,2020-10-11T01:00:00Z,0.482,2703
Chroma Case,Case,2020-10-12T01:00:00Z,0.484,2964
Chroma Case,Case,2020-10-13T01:00:00Z,0.481,2046
Chroma Case,Case,2020-10-14T01:00:00Z,0.476,2122
Chroma Case,Case,2020-10-15T01:00:00Z,0.459,1662
Chroma Case,Case,2020-10-16T01:00:00Z,0.464,2201
Chroma Case,Case,2020-10-17T01:00:00Z,0.467,2852
Chroma Case,Case,2020-10-18T01:00:00Z,0.47,2438
Chroma Case,Case,2020-10-19T01:00:00Z,0.478,2553
Chroma Case,Case,2020-10-20T01:00:00Z,0.479,1984
Chroma Case,Case,2020-10-21T01:00:00Z,0.473,2064
Chroma Case,Case,2020-10-22T01:00:00Z,0.472,2424
Chroma Case,Case,2020-10-23T01:00:00Z,0.455,2461
Chroma Case,Case,2020-10-24T01:00:00Z,0.469,2670
Chroma Case,Case,2020-10-25T01:00:00Z,0.459,2234
Chroma Case,Case,2020-10-26T01:00:00Z,0.451,1772
Chroma Case,Case,2020-10-27T01:00:00Z,0.43,2397
Chroma Case,Case,2020-10-28T01:00:00Z,0.44,1748
Chroma Case,Case,2020-10-29T01:00:00Z,0.434,2414
Chroma Case,Case,2020-10-30T01:00:00Z,0.457,3554
Chroma Case,Case,2020-10-31T01:00:00Z,0.473,3030
Chroma Case,Case,2020-11-01T01:00:00Z,0.456,3442
Chroma Case,Case,2020-11-02T01:00:00Z,0.465,1823
Chroma Case,Case,2020-11-03T01:00:00Z,0.472,2903
Chroma Case,Case,2020-11-04T01:00:00Z,0.479,2797
Chroma Case,Case,2020-11-05T01:00:00Z,0.476,2728
Chroma Case,Case,2020-11-06T01:00:00Z,0.489,2964
Chroma Case,Case,2020-11-07T01:00:00Z,0.47,2857
Chroma Case,Case,2020-11-08T01:00:00Z,0.474,2758
Chroma Case,Case,2020-11-09T01:00:00Z,0.469,2336
Chroma Case,Case,2020-11-10T01:00:00Z,0.477,3363
Chroma Case,Case,2020-11-11T01:00:00Z,0.474,2492
Chroma Case,Case,2020-11-12T01:00:00Z,0.479,2950
Chroma Case,Case,2020-11-13T01:00:00Z,0.488,2556
Chroma Case,Case,2020-11-14T01:00:00Z,0.492,3131
Chroma Case,Case,2020-11-15T01:00:00Z,0.476,2642
Chroma Case,Case,2020-11-16T01:00:00Z,0.485,2565
Chroma Case,Case,2020-11-17T01:00:00Z,0.469,2992
Chroma Case,Case,2020-11-18T01:00:00Z,0.469,2059
Chroma Case,Case,2020-11-19T01:00:00Z,0.466,2872
Chroma Case,Case,2020-11-20T01:00:00Z,0.478,3839
Chroma Case,Case,2020-11-21T01:00:00Z,0.48,2894
Chroma Case,Case,2020-11-22T01:00:00Z,0.479,2609
Chroma Case,Case,2020-11-23T01:00:00Z,0.479,2092
Chroma Case,Case,2020-11-24T01:00:00Z,0.484,2352
Chroma Case,Case,2020-11-25T01:00:00Z,0.465,3057
Chroma Case,Case,2020-11-26T01:00:00Z,0.443,3060
Chroma Case,Case,2020-11-27T01:00:00Z,0.434,3238
Chroma Case,Case,2020-11-28T01:00:00Z,0.433,3100
Chroma Case,Case,2020-11-29T01:00:00Z,0.418,2540
Chroma Case,Case,2020-11-30T01:00:00Z,0.426,2513
Chroma Case,Case,2020-12-01T01:00:00Z,0.427,3268
Chroma Case,Case,2020-12-02T01:00:00Z,0.473,4421
Chroma Case,Case,2020-12-03T01:00:00Z,0.463,7592
Chroma Case,Case,2020-12-04T01:00:00Z,0.394,4597
Chroma Case,Case,2020-12-05T01:00:00Z,0.407,2074
Chroma Case,Case,2020-12-06T01:00:00Z,0.42,2554
Chroma Case,Case,2020-12-07T01:00:00Z,0.38,2433
Chroma Case,Case,2020-12-08T01:00:00Z,0.369,2480
Chroma Case,Case,2020-12-09T01:00:00Z,0.4,3079
Chroma Case,Case,2020-12-10T01:00:00Z,0.37,2518
Chroma Case,Case,2020-12-11T01:00:00Z,0.4,2260
Chroma Case,Case,2020-12-12T01:00:00Z,0.42,3004
Chroma Case,Case,2020-12-13T01:00:00Z,0.391,2211
Chroma Case,Case,2020-12-14T01:00:00Z,0.397,2231
Chroma Case,Case,2020-12-15T01:00:00Z,0.416,2067
Chroma Case,Case,2020-12-16T01:00:00Z,0.405,2324
Chroma Case,Case,2020-12-17T01:00:00Z,0.426,2626
Chroma Case,Case,2020-12-18T01:00:00Z,0.436,3346
Chroma Case,Case,2020-12-19T01:00:00Z,0.426,3225
Chroma Case,Case,2020-12-20T01:00:00Z,0.44,2911
Chroma Case,Case,2020-12-21T01:00:00Z,0.485,5112
Chroma Case,Case,2020-12-22T01:00:00Z,0.456,2099
Chroma Case,Case,2020-12-23T01:00:00Z,0.455,3361
Chroma Case,Case,2020-12-24T01:00:00Z,0.447,3727
Chroma Case,Case,2020-12-25T01:00:00Z,0.492,3929
Chroma Case,Case,2020-12-26T01:00:00Z,0.504,3049
Chroma Case,Case,2020-12-27T01:00:00Z,0.481,2383
Chroma Case,Case,2020-12-28T01:00:00Z,0.487,3165
Chroma Case,Case,2020-12-29T01:00:00Z,0.485,2757
Chroma Case,Case,2020-12-30T01:00:00Z,0.497,3080
Chroma Case,Case,2020-12-31T01:00:00Z,0.516,3400
Chroma Case,Case,2021-01-01T01:00:00Z,0.503,2544
Chroma Case,Case,2021-01-02T01:00:00Z,0.503,3234
Chroma Case,Case,2021-01-03T01:00:00Z,0.502,3609
Chroma Case,Case,2021-01-04T01:00:00Z,0.498,3635
Chroma Case,Case,2021-01-05T01:00:00Z,0.502,4566
Chroma Case,Case,2021-01-06T01:00:00Z,0.49,2943
Chroma Case,Case,2021-01-07T01:00:00Z,0.494,2663
Chroma Case,Case,2021-01-08T01:00:00Z,0.507,4418
Chroma Case,Case,2021-01-09T01:00:00Z,0.52,3760
Chroma Case,Case,2021-01-10T01:00:00Z,0.515,3045
Chroma Case,Case,2021-01-11T01:00:00Z,0.512,2466
Chroma Case,Case,2021-01-12T01:00:00Z,0.507,2314
Chroma Case,Case,2021-01-13T01:00:00Z,0.495,3580
Chroma Case,Case,2021-01-14T01:00:00Z,0.506,2841
Chroma Case,Case,2021-01-15T01:00:00Z,0.516,4170
Chroma Case,Case,2021-01-16T01:00:00Z,0.517,3815
Chroma Case,Case,2021-01-17T01:00:00Z,0.52,3515
Chroma Case,Case,2021-01-18T01:00:00Z,0.523,3384
Chroma Case,Case,2021-01-19T01:00:00Z,0.521,3224
Chroma Case,Case,2021-01-20T01:00:00Z,0.523,3585
Chroma Case,Case,2021-01-21T01:00:00Z,0.529,4073
Chroma Case,Case,2021-01-22T01:00:00Z,0.527,5817
Chroma Case,Case,2021-01-23T01:00:00Z,0.527,3741
Chroma Case,Case,2021-01-24T01:00:00Z,0.535,3579
Chroma Case,Case,2021-01-25T01:00:00Z,0.54,3220
Chroma Case,Case,2021-01-26T01:00:00Z,0.542,2884
Chroma Case,Case,2021-01-27T01:00:00Z,0.553,2898
Chroma Case,Case,2021-01-28T01:00:00Z,0.528,3904
Chroma Case,Case,2021-01-29T01:00:00Z,0.556,3953
Chroma Case,Case,2021-01-30T01:00:00Z,0.56,3301
Chroma Case,Case,2021-01-31T01:00:00Z,0.571,3475
Chroma Case,Case,2021-02-01T01:00:00Z,0.584,3920
Chroma Case,Case,2021-02-02T01:00:00Z,0.595,4724
Chroma Case,Case,2021-02-03T01:00:00Z,0.609,7327
Chroma Case,Case,2021-02-04T01:00:00Z,0.724,4088
Chroma Case,Case,2021-02-05T01:00:00Z,0.691,2817
Chroma Case,Case,2021-02-06T01:00:00Z,0.687,3284
Chroma Case,Case,2021-02-07T01:00:00Z,0.679,2878
Chroma Case,Case,2021-02-08T01:00:00Z,0.678,2428
Chroma Case,Case,2021-02-09T01:00:00Z,0.666,3224
Chroma Case,Case,2021-02-10T01:00:00Z,0.657,2372
Chroma Case,Case,2021-02-11T01:00:00Z,0.683,5081
Chroma Case,Case,2021-02-12T01:00:00Z,0.655,3935
Chroma Case,Case,2021-02-13T01:00:00Z,0.622,3049
Chroma Case,Case,2021-02-14T01:00:00Z,0.621,3754
Chroma Case,Case,2021-02-15T01:00:00Z,0.649,3753
Chroma Case,Case,2021-02-16T01:00:00Z,0.642,2732
Chroma Case,Case,2021-02-17T01:00:00Z,0.634,3022
Chroma Case,Case,2021-02-18T01:00:00Z,0.621,2510
Chroma Case,Case,2021-02-19T01:00:00Z,0.643,3030
Chroma Case,Case,2021-02-20T01:00:00Z,0.679,3643
Chroma Case,Case,2021-02-21T01:00:00Z,0.684,3316
Chroma Case,Case,2021-02-22T01:00:00Z,0.682,3592
Chroma Case,Case,2021-02-23T01:00:00Z,0.698,5608
Chroma Case,Case,2021-02-24T01:00:00Z,0.757,7075
Chroma Case,Case,2021-02-25T01:00:00Z,0.843,4652
Chroma Case,Case,2021-02-26T01:00:00Z,0.89,4337
Chroma Case,Case,2021-02-27T01:00:00Z,0.885,3956
Chroma Case,Case,2021-02-28T01:00:00Z,0.866,5405
Chroma Case,Case,2021-03-01T01:00:00Z,0.883,5296
Chroma Case,Case,2021-03-02T01:00:00Z,0.88,3483
Chroma Case,Case,2021-03-03T01:00:00Z,0.854,3851
Chroma Case,Case,2021-03-04T01:00:00Z,0.812,3257
Chroma Case,Case,2021-03-05T01:00:00Z,0.802,5225
Chroma Case,Case,2021-03-06T01:00:00Z,0.813,4005
Chroma Case,Case,2021-03-07T01:00:00Z,0.79,2659
Chroma Case,Case,2021-03-08T01:00:00Z,0.792,3300
Chroma Case,Case,2021-03-09T01:00:00Z,0.81,3746
Chroma Case,Case,2021-03-10T01:00:00Z,0.798,3004
Chroma Case,Case,2021-03-11T01:00:00Z,0.793,3103
Chroma Case,Case,2021-03-12T01:00:00Z,0.803,4015
Chroma Case,Case,2021-03-13T01:00:00Z,0.799,3549
Chroma Case,Case,2021-03-14T01:00:00Z,0.786,3185
Chroma Case,Case,2021-03-15T01:00:00Z,0.76,3140
Chroma Case,Case,2021-03-16T01:00:00Z,0.781,3006
Chroma Case,Case,2021-03-17T01:00:00Z,0.774,3302
Chroma Case,Case,2021-03-18T01:00:00Z,0.786,5793
Chroma Case,Case,2021-03-19T01:00:00Z,0.778,3550
Chroma Case,Case,2021-03-20T01:00:00Z,0.795,3923
Chroma Case,Case,2021-03-21T01:00:00Z,0.81,3569
Chroma Case,Case,2021-03-22T01:00:00Z,0.803,3621
Chroma Case,Case,2021-03-23T01:00:00Z,0.761,2510
Chroma Case,Case,2021-03-24T01:00:00Z,0.76,3968
Chroma Case,Case,2021-03-25T01:00:00Z,0.781,2812
Chroma Case,Case,2021-03-26T01:00:00Z,0.802,3953
Chroma Case,Case,2021-03-27T01:00:00Z,0.825,4310
Chroma Case,Case,2021-03-28T01:00:00Z,0.829,3334
Chroma Case,Case,2021-03-29T01:00:00Z,0.844,3595
Chroma Case,Case,2021-03-30T01:00:00Z,0.837,3455
Chroma Case,Case,2021-03-31T01:00:00Z,0.842,3404
Chroma Case,Case,2021-04-01T01:00:00Z,0.869,3518
Chroma Case,Case,2021-04-02T01:00:00Z,0.869,4004
Chroma Case,Case,2021-04-03T01:00:00Z,0.86,3583
Chroma Case,Case,2021-04-04T01:00:00Z,0.865,5485
Chroma Case,Case,2021-04-05T01:00:00Z,0.862,4219
Chroma Case,Case,2021-04-06T01:00:00Z,0.857,5455
Chroma Case,Case,2021-04-07T01:00:00Z,0.833,2220
Chroma Case,Case,2021-04-08T01:00:00Z,0.789,2972
Chroma Case,Case,2021-04-09T01:00:00Z,0.76,6404
Chroma Case,Case,2021-04-10T01:00:00Z,0.761,4373
Chroma Case,Case,2021-04-11T01:00:00Z,0.817,3303
Chroma Case,Case,2021-04-12T01:00:00Z,0.831,3861
Chroma Case,Case,2021-04-13T01:00:00Z,0.829,3777
Chroma Case,Case,2021-04-14T01:00:00Z,0.869,1966
Chroma Case,Case,2021-04-15T01:00:00Z,0.862,3499
Chroma Case,Case,2021-04-16T01:00:00Z,0.851,3367
Chroma Case,Case,2021-04-17T01:00:00Z,0.847,2920
Chroma Case,Case,2021-04-18T01:00:00Z,0.852,2673
Chroma Case,Case,2021-04-19T01:00:00Z,0.828,2280
Chroma Case,Case,2021-04-20T01:00:00Z,0.809,2033
Chroma Case,Case,2021-04-21T01:00:00Z,0.817,2565
Chroma Case,Case,2021-04-22T01:00:00Z,0.828,2181
Chroma Case,Case,2021-04-23T01:00:00Z,0.847,2515
Chroma Case,Case,2021-04-24T01:00:00Z,0.856,3328
Chroma Case,Case,2021-04-25T01:00:00Z,0.856,2587
Chroma Case,Case,2021-04-26T01:00:00Z,0.834,1731
Chroma Case,Case,2021-04-27T01:00:00Z,0.839,2388
Chroma Case,Case,2021-04-28T01:00:00Z,0.845,2248
Chroma Case,Case,2021-04-29T01:00:00Z,0.866,3316
Chroma Case,Case,2021-04-30T01:00:00Z,0.873,2935
Chroma Case,Case,2021-05-01T01:00:00Z,0.869,2625
Chroma Case,Case,2021-05-02T01:00:00Z,0.85,2465
Chroma Case,Case,2021-05-03T01:00:00Z,0.826,1949
Chroma Case,Case,2021-05-04T01:00:00Z,0.83,2714
Chroma Case,Case,2021-05-05T01:00:00Z,0.839,3178
Chroma Case,Case,2021-05-06T01:00:00Z,0.839,3880
Chroma Case,Case,2021-05-07T01:00:00Z,0.864,2861
Chroma Case,Case,2021-05-08T01:00:00Z,0.886,3545
Chroma Case,Case,2021-05-09T01:00:00Z,0.896,5006
Chroma Case,Case,2021-05-10T01:00:00Z,0.908,4311
Chroma Case,Case,2021-05-11T01:00:00Z,0.918,5436
