Case,Item,Item_Type,date,price_cad,volume
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-14T21:00:00Z,13.397240317583085,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-14T22:00:00Z,12.823093483686446,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-14T23:00:00Z,12.709129664897919,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T00:00:00Z,14.121415469884871,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T01:00:00Z,13.039480481386184,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T02:00:00Z,12.954368262290956,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T03:00:00Z,12.478316867351532,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T04:00:00Z,12.01669127225876,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T05:00:00Z,12.651426465511321,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T06:00:00Z,12.802897363901138,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T08:00:00Z,12.7798160841465,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T09:00:00Z,12.233078269958497,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T10:00:00Z,13.180853319883347,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T11:00:00Z,12.774045764207841,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T12:00:00Z,12.733653524637223,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T13:00:00Z,12.511496206998824,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T14:00:00Z,12.652869045495988,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T15:00:00Z,13.228458459377288,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T16:00:00Z,12.867813463211059,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T17:00:00Z,13.000530821800233,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T18:00:00Z,12.831748963594436,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T19:00:00Z,12.815880583763123,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T20:00:00Z,12.851945083379746,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T21:00:00Z,12.344156928777695,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T22:00:00Z,12.820208323717118,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-15T23:00:00Z,12.952925682306288,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T01:00:00Z,12.766832864284515,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T02:00:00Z,13.064004341125488,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T03:00:00Z,12.651426465511321,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T05:00:00Z,12.893779902935028,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T07:00:00Z,12.716342564821243,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T08:00:00Z,12.961581162214278,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T09:00:00Z,12.899550222873687,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T10:00:00Z,12.737981264591218,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T11:00:00Z,12.95869600224495,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T12:00:00Z,13.061119181156158,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T13:00:00Z,12.937057302474976,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T14:00:00Z,12.87935410308838,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T15:00:00Z,12.968794062137604,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T16:00:00Z,13.0553488612175,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T17:00:00Z,12.787028984069826,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T18:00:00Z,12.983219861984253,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T19:00:00Z,13.02938242149353,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T20:00:00Z,12.422056247949602,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T21:00:00Z,12.277798249483107,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T22:00:00Z,12.984662441968917,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-16T23:00:00Z,12.233078269958497,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T00:00:00Z,12.57161348950863,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T01:00:00Z,13.019932544112205,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T02:00:00Z,12.358949322581292,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T04:00:00Z,12.601788810491561,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T06:00:00Z,12.185081996917726,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T07:00:00Z,12.364697002768517,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T09:00:00Z,12.185081996917726,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T10:00:00Z,12.788588416576387,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T12:00:00Z,12.143411315560341,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T13:00:00Z,12.414989204406739,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T14:00:00Z,12.811579137325287,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T15:00:00Z,12.751228495359422,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T16:00:00Z,12.37906620323658,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T17:00:00Z,12.407804604172707,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T18:00:00Z,12.279918720006942,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T19:00:00Z,12.37906620323658,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T20:00:00Z,12.9955049033165,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T21:00:00Z,12.364697002768517,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T22:00:00Z,12.769908455967904,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-17T23:00:00Z,13.195236789822578,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T00:00:00Z,12.55252728688717,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T01:00:00Z,12.951360576152803,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T03:00:00Z,11.061548359632493,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T08:00:00Z,11.9507035779953,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T09:00:00Z,12.829852226376532,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T10:00:00Z,12.851294876337052,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T11:00:00Z,11.603332648634911,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T12:00:00Z,12.481051787018776,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T13:00:00Z,11.7505721783638,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T14:00:00Z,11.000079429745675,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T15:00:00Z,12.388133637189865,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T16:00:00Z,12.694048776626587,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T17:00:00Z,12.95850812613964,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T18:00:00Z,12.994245876073837,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T19:00:00Z,11.779162378311158,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T20:00:00Z,12.836999776363374,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T21:00:00Z,11.078702479600906,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T22:00:00Z,11.879228078126909,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-18T23:00:00Z,12.279490877389907,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T00:00:00Z,12.862400239706039,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T01:00:00Z,11.768488490581513,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T02:00:00Z,12.726554989814758,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T03:00:00Z,14.360987838506697,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T04:00:00Z,11.439599990844727,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T05:00:00Z,11.511097490787508,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T07:00:00Z,11.396701490879058,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T08:00:00Z,12.316159340143203,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T10:00:00Z,11.852855540513993,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T11:00:00Z,11.825686490535736,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T12:00:00Z,12.752294089794157,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T13:00:00Z,12.306149690151214,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T14:00:00Z,11.468198990821838,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T16:00:00Z,12.316159340143203,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T17:00:00Z,12.288990290164946,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T18:00:00Z,12.883849489688872,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T19:00:00Z,12.938187589645386,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T20:00:00Z,11.696990990638733,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T21:00:00Z,13.003965289592742,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T22:00:00Z,13.15411003947258,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-19T23:00:00Z,15.354803087711334,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T01:00:00Z,12.6365177154541,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T02:00:00Z,13.173480224609374,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T03:00:00Z,12.743910217285157,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T05:00:00Z,13.100453323364256,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T08:00:00Z,12.042279205322266,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T10:00:00Z,12.726727416992187,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T11:00:00Z,12.188333007812501,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T12:00:00Z,12.486168212890625,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T13:00:00Z,12.973014221191407,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T14:00:00Z,12.97444612121582,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T15:00:00Z,13.011675521850586,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T16:00:00Z,12.693793716430664,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T17:00:00Z,12.74247831726074,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T18:00:00Z,11.996458404541016,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T19:00:00Z,10.925397186279296,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T20:00:00Z,12.539148513793945,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T21:00:00Z,12.901419219970704,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T22:00:00Z,13.011675521850586,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-20T23:00:00Z,12.6565643157959,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T00:00:00Z,12.561008338928222,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T01:00:00Z,11.42951499938965,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T05:00:00Z,12.546685638427734,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T07:00:00Z,12.387703662872314,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T08:00:00Z,12.145650024414063,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T09:00:00Z,12.400594093322754,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T10:00:00Z,12.267392978668212,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T11:00:00Z,12.344735561370848,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T12:00:00Z,12.565305149078368,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T13:00:00Z,12.896159530639649,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T15:00:00Z,12.117004623413088,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T16:00:00Z,12.460749435424804,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T17:00:00Z,13.103838687896728,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T18:00:00Z,13.148239059448242,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T19:00:00Z,12.712828964233397,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T20:00:00Z,13.106703227996826,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T21:00:00Z,12.874675479888918,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-21T22:00:00Z,12.371948692321777,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T00:00:00Z,9.968599548339844,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T01:00:00Z,11.174570930480957,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T02:00:00Z,13.009308864593507,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T05:00:00Z,13.291466064453124,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T06:00:00Z,13.265685203552247,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T07:00:00Z,13.166858570098876,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T08:00:00Z,12.910482231140136,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T09:00:00Z,13.563597373962404,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T10:00:00Z,9.882663345336914,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T11:00:00Z,13.135348628997802,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T12:00:00Z,12.899024070739747,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T13:00:00Z,13.069464206695557,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T14:00:00Z,13.16256175994873,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T16:00:00Z,12.145650024414063,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T17:00:00Z,11.959454917907715,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T18:00:00Z,12.880404560089111,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T19:00:00Z,12.145650024414063,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T20:00:00Z,12.117004623413088,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T21:00:00Z,13.047980155944824,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T22:00:00Z,12.731448474884033,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-22T23:00:00Z,13.258523853302002,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T00:00:00Z,12.145650024414063,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T01:00:00Z,12.485098026275635,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T02:00:00Z,12.81881694793701,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T04:00:00Z,14.036246490478517,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T07:00:00Z,13.547842403411865,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T09:00:00Z,12.558143798828127,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T10:00:00Z,12.158540454864504,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T11:00:00Z,12.86894639968872,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T12:00:00Z,12.387703662872314,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T13:00:00Z,12.009584369659423,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T14:00:00Z,12.131327323913576,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T15:00:00Z,11.630032806396484,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T16:00:00Z,12.341871021270753,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T17:00:00Z,12.558143798828127,7
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T18:00:00Z,12.682751293182374,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T19:00:00Z,12.456452625274657,6
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T20:00:00Z,12.346167831420898,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T21:00:00Z,12.177159965515138,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T22:00:00Z,11.820524723052978,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-23T23:00:00Z,12.765822956085206,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T00:00:00Z,12.79910089969635,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T01:00:00Z,12.521046524047852,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T02:00:00Z,13.085754895210266,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T03:00:00Z,12.720271050930023,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T04:00:00Z,13.229081892967224,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T05:00:00Z,13.0040585064888,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T06:00:00Z,11.63815221786499,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T10:00:00Z,12.146963059902191,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T11:00:00Z,12.65720717191696,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T12:00:00Z,11.867475414276122,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T13:00:00Z,12.15412940979004,5
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T14:00:00Z,12.615642342567444,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T15:00:00Z,12.632841582298278,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T16:00:00Z,12.360520286560059,7
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T18:00:00Z,12.925228657722474,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T19:00:00Z,13.421140069961549,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T21:00:00Z,13.1359193444252,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T22:00:00Z,12.781901659965515,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-24T23:00:00Z,13.444072389602661,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T00:00:00Z,12.583851796388625,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T01:00:00Z,13.356921190023423,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T04:00:00Z,10.98044860959053,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T05:00:00Z,11.81078240275383,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T06:00:00Z,13.368374069929121,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T07:00:00Z,12.591009846329689,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T08:00:00Z,11.782150202989579,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T09:00:00Z,11.220959087610245,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T10:00:00Z,11.230980357527732,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T11:00:00Z,12.540903496742247,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T12:00:00Z,11.696253603696823,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T13:00:00Z,13.130726811885834,2
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T14:00:00Z,11.81078240275383,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T15:00:00Z,12.927438193559645,4
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T16:00:00Z,12.748486945033072,3
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T17:00:00Z,12.950343953371046,1
Dreams & Nightmares Case,MP9 | Starlight Protector (Minimal Wear),Skin,2025-03-25T18:00:00Z,12.70267542541027,1
